text,sentiment,video_id,target_neg,target_neu,target_pos,like_count,source_url
Negative comments have more likes than this trailer and I'm all here for it,negative,iV46TJKL8cU,0.8,0.15,0.05,510,https://www.youtube.com/watch?v=iV46TJKL8cU
Finally. Snow White can become the regional HR manager she always knew she could be!,negative,iV46TJKL8cU,0.8,0.15,0.05,1699,https://www.youtube.com/watch?v=iV46TJKL8cU
Snow white ❌️ Mud brown✅️,negative,iV46TJKL8cU,0.8,0.15,0.05,9,https://www.youtube.com/watch?v=iV46TJKL8cU
"If this movie played on a cruise ship, I would jump overboard.",negative,iV46TJKL8cU,0.8,0.15,0.05,439,https://www.youtube.com/watch?v=iV46TJKL8cU
I woke up from a coma 4 hours ago. I wanna go back,negative,iV46TJKL8cU,0.8,0.15,0.05,2057,https://www.youtube.com/watch?v=iV46TJKL8cU
this should be legally classified as a horror movie,negative,iV46TJKL8cU,0.8,0.15,0.05,420,https://www.youtube.com/watch?v=iV46TJKL8cU
Well at least the comment section is more alive than the actual movie.,negative,iV46TJKL8cU,0.8,0.15,0.05,8,https://www.youtube.com/watch?v=iV46TJKL8cU
the poison apple is my favorite character and clearly the protagonist,negative,iV46TJKL8cU,0.8,0.15,0.05,483,https://www.youtube.com/watch?v=iV46TJKL8cU
Don't cry because it happened; smile because it's over.,negative,iV46TJKL8cU,0.8,0.15,0.05,642,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Snow White and the 7 millon dislikes"" We can make it real",negative,iV46TJKL8cU,0.8,0.15,0.05,1379,https://www.youtube.com/watch?v=iV46TJKL8cU
"Mirror Mirror On the wall, Why is KSI’s Doppelganger in the trailer, They gonna add Thick Of it Doppelganger Edition😭",negative,iV46TJKL8cU,0.8,0.15,0.05,8,https://www.youtube.com/watch?v=iV46TJKL8cU
Some of the comments have more likes than the trailer. I'd love to be a fly on the wall when they realize that.,negative,iV46TJKL8cU,0.8,0.15,0.05,912,https://www.youtube.com/watch?v=iV46TJKL8cU
I'd pay $18 and sit in an Imax theater just to watch a scroll of this comments section.,negative,iV46TJKL8cU,0.8,0.15,0.05,2442,https://www.youtube.com/watch?v=iV46TJKL8cU
"As of March 24 : Likes - 65,793 Dislikes - 1,917,267",negative,iV46TJKL8cU,0.8,0.15,0.05,2430,https://www.youtube.com/watch?v=iV46TJKL8cU
I prefer watching £50 2 hour long YouTube videos compiling the backlash of this movie lol,negative,iV46TJKL8cU,0.8,0.15,0.05,6,https://www.youtube.com/watch?v=iV46TJKL8cU
"The names of the seven dwarfs are: pixelated, blurry, glitchy, badly rendered, fakey, unpolished and unconvincing",negative,iV46TJKL8cU,0.8,0.15,0.05,19892,https://www.youtube.com/watch?v=iV46TJKL8cU
"“It’s time to restore our kingdom” It’s already restored, in this comments section.",negative,iV46TJKL8cU,0.8,0.15,0.05,355,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Magic mirror on the wall, why are the seats so empty in the cinema hall""",negative,iV46TJKL8cU,0.8,0.15,0.05,7875,https://www.youtube.com/watch?v=iV46TJKL8cU
the only movie where everyone love the villan...and hate the heroine,negative,iV46TJKL8cU,0.8,0.15,0.05,6,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Disney invites you."" And I must politely decline.",negative,iV46TJKL8cU,0.8,0.15,0.05,9064,https://www.youtube.com/watch?v=iV46TJKL8cU
I showed this trailer to my therapist…now he’s in therapy.,negative,iV46TJKL8cU,0.8,0.15,0.05,946,https://www.youtube.com/watch?v=iV46TJKL8cU
We really got Lord Farquaad as a princess before GTA 6 😭🙏,negative,iV46TJKL8cU,0.8,0.15,0.05,789,https://www.youtube.com/watch?v=iV46TJKL8cU
Stephen Hawking walked out when this movie came on,negative,iV46TJKL8cU,0.8,0.15,0.05,8,https://www.youtube.com/watch?v=iV46TJKL8cU
"I, for one, will be rooting for this movie’s true hero. GO APPLE, GO!!! YOU CAN DO IT!!! I BELIEVE IN YOU!!!",negative,iV46TJKL8cU,0.8,0.15,0.05,387,https://www.youtube.com/watch?v=iV46TJKL8cU
"The fact the trailer has 1.8m dislikes and most the hate comment have triple the amount of likes the video has is astonishing to say the least, but I'm here for it.",negative,iV46TJKL8cU,0.8,0.15,0.05,474,https://www.youtube.com/watch?v=iV46TJKL8cU
"Why do the dwarves look like survivors of Chernobyl, I thought this was meant to be family friendly",negative,iV46TJKL8cU,0.8,0.15,0.05,3136,https://www.youtube.com/watch?v=iV46TJKL8cU
This movie is as deadly as the poisoned apple,negative,iV46TJKL8cU,0.8,0.15,0.05,10,https://www.youtube.com/watch?v=iV46TJKL8cU
Showed this to my blind mate he hoped in his car and drove home.,negative,iV46TJKL8cU,0.8,0.15,0.05,570,https://www.youtube.com/watch?v=iV46TJKL8cU
The United States military should use this movie as an interrogation tool.,negative,iV46TJKL8cU,0.8,0.15,0.05,31345,https://www.youtube.com/watch?v=iV46TJKL8cU
"""People need kindness"" said the same person who say ""never know peace""",negative,iV46TJKL8cU,0.8,0.15,0.05,352,https://www.youtube.com/watch?v=iV46TJKL8cU
Disney: WHAT HAPPENED TO MY MOVIE!? Bfdi announcer: budget cuts.,negative,iV46TJKL8cU,0.8,0.15,0.05,5,https://www.youtube.com/watch?v=iV46TJKL8cU
Thank you disney for spending $209 Million to give us a great comment section.,negative,iV46TJKL8cU,0.8,0.15,0.05,3080,https://www.youtube.com/watch?v=iV46TJKL8cU
"Disney: ""Coming to theaters near you."" Me: ""Hey 911, I'd like to report a threat.""",negative,iV46TJKL8cU,0.8,0.15,0.05,704,https://www.youtube.com/watch?v=iV46TJKL8cU
31k people’s families are currently hostage in Disney’s dungeon.,negative,iV46TJKL8cU,0.8,0.15,0.05,1003,https://www.youtube.com/watch?v=iV46TJKL8cU
Zegler has the emotional capacity of dry toast.,negative,iV46TJKL8cU,0.8,0.15,0.05,18,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Coming to theatres near you"" Me: HONEEEEEEEY WERE MOVING TO THE DESERT",negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Coming in theaters near you"" threatens me more than messages Duolingo sends when I skip my lessons",negative,iV46TJKL8cU,0.8,0.15,0.05,362,https://www.youtube.com/watch?v=iV46TJKL8cU
"""In a world divided by politics, Snow White 2025 bravely unites us all... in absolute disappointment.""",negative,iV46TJKL8cU,0.8,0.15,0.05,1133,https://www.youtube.com/watch?v=iV46TJKL8cU
Can't believe Lord Farquaad having his own movie.,negative,iV46TJKL8cU,0.8,0.15,0.05,790,https://www.youtube.com/watch?v=iV46TJKL8cU
"This movie didnt release, it escaped😭🙏",negative,iV46TJKL8cU,0.8,0.15,0.05,7,https://www.youtube.com/watch?v=iV46TJKL8cU
This movie had a $209 million budget. Imagine what could have been done if that cash was put into a project that people actually wanted.,negative,iV46TJKL8cU,0.8,0.15,0.05,423,https://www.youtube.com/watch?v=iV46TJKL8cU
"Wow, Disney has single handily created the most hated trailer on YouTube with 40K likes and over 1M dislikes! I’m so glad I’m alive to witness such a historical event! 👏🔥",negative,iV46TJKL8cU,0.8,0.15,0.05,524,https://www.youtube.com/watch?v=iV46TJKL8cU
"I like the part where Gal Gadot said ""I don't remember you being this opinionated"" between a take to Rachel Zegler and the editors just left it in.",negative,iV46TJKL8cU,0.8,0.15,0.05,4560,https://www.youtube.com/watch?v=iV46TJKL8cU
Mirror mirror on the wall It’s funny how Snow White is the same movie that made Disney famous but also started there downfall,negative,iV46TJKL8cU,0.8,0.15,0.05,8,https://www.youtube.com/watch?v=iV46TJKL8cU
I’ll give Disney some credit for giving the movie theater janitors a vacation,negative,iV46TJKL8cU,0.8,0.15,0.05,436,https://www.youtube.com/watch?v=iV46TJKL8cU
Disney started with Snow White and apparently is ending with Snow White,negative,iV46TJKL8cU,0.8,0.15,0.05,15450,https://www.youtube.com/watch?v=iV46TJKL8cU
"Me: Searching for any comments supporting the movie. Me after about an hour: Nah, I give up",negative,iV46TJKL8cU,0.8,0.15,0.05,473,https://www.youtube.com/watch?v=iV46TJKL8cU
The only thing that could've saved the film was if Disney had just renamed it to 'Cake Brown and the Seven Discord Mods',negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
"I have to say, I have never seen a better Comments section for anything in my life. It returns my faith in humanity a bit.",negative,iV46TJKL8cU,0.8,0.15,0.05,403,https://www.youtube.com/watch?v=iV46TJKL8cU
"When the dwarfs screamed as they saw Rachel, I felt that",negative,iV46TJKL8cU,0.8,0.15,0.05,345,https://www.youtube.com/watch?v=iV46TJKL8cU
"Hey Disney,the fact that some comments have more likes than the trailer should say enough.",negative,iV46TJKL8cU,0.8,0.15,0.05,391,https://www.youtube.com/watch?v=iV46TJKL8cU
Zegler is ready for a new job as a McDonald’s chef,negative,iV46TJKL8cU,0.8,0.15,0.05,7,https://www.youtube.com/watch?v=iV46TJKL8cU
The dwarfs look like they escaped from an off-brand fantasy RPG,negative,iV46TJKL8cU,0.8,0.15,0.05,401,https://www.youtube.com/watch?v=iV46TJKL8cU
Lord Farquad did NOT die for these comparisons 😭🙏🏻,negative,iV46TJKL8cU,0.8,0.15,0.05,373,https://www.youtube.com/watch?v=iV46TJKL8cU
Finally! The Lord Farquaad origin story I’ve been waiting for!,negative,iV46TJKL8cU,0.8,0.15,0.05,396,https://www.youtube.com/watch?v=iV46TJKL8cU
They did the dwarfs dirty 😭🙏,negative,iV46TJKL8cU,0.8,0.15,0.05,6,https://www.youtube.com/watch?v=iV46TJKL8cU
The comments section is the only reason 8 million people came to this trailer 💀,negative,iV46TJKL8cU,0.8,0.15,0.05,2895,https://www.youtube.com/watch?v=iV46TJKL8cU
"I love that there are comments that have more likes the actual trailer, despite the trailer having over 6 million views. Bravo Disney you did it.",negative,iV46TJKL8cU,0.8,0.15,0.05,361,https://www.youtube.com/watch?v=iV46TJKL8cU
I like the scene where Snow White pops a can of Bud Light and then drives off in her Jaguar.,negative,iV46TJKL8cU,0.8,0.15,0.05,2791,https://www.youtube.com/watch?v=iV46TJKL8cU
Magic Mirror on the wall this comment section is the greatest of them all,negative,iV46TJKL8cU,0.8,0.15,0.05,6,https://www.youtube.com/watch?v=iV46TJKL8cU
"For people who don't use the extension, currently Jan. 3rd 2025: Likes: 35k Dislikes: 864K (136K short of a MILLION)",negative,iV46TJKL8cU,0.8,0.15,0.05,3379,https://www.youtube.com/watch?v=iV46TJKL8cU
I Love how this and the Thick Of It has Comments that are more Entertaining than the Video itself.,negative,iV46TJKL8cU,0.8,0.15,0.05,461,https://www.youtube.com/watch?v=iV46TJKL8cU
Cancelled YouTube premium so I can enjoy the ads Edit: I appreciate your positive feedback,negative,iV46TJKL8cU,0.8,0.15,0.05,9427,https://www.youtube.com/watch?v=iV46TJKL8cU
bro my life became magic when I shut down my computer from not seeing the movie again,negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
This comment section restored my hope in humanity 💀,negative,iV46TJKL8cU,0.8,0.15,0.05,712,https://www.youtube.com/watch?v=iV46TJKL8cU
Why do you see this trailer ? - Snow white: ❌ - Read comments: ✅,negative,iV46TJKL8cU,0.8,0.15,0.05,4289,https://www.youtube.com/watch?v=iV46TJKL8cU
"Disney: 'It’s a modern update to a timeless legend!' Mirror: 'Updates work for apps, not fairy tales.'""",negative,iV46TJKL8cU,0.8,0.15,0.05,835,https://www.youtube.com/watch?v=iV46TJKL8cU
Still reading the comments and they are still fun 😭😭,negative,iV46TJKL8cU,0.8,0.15,0.05,6,https://www.youtube.com/watch?v=iV46TJKL8cU
From a horror movie obsessive person. Congratulations disney. You are the first ones to ever make a movie im genuinely too scared to watch,negative,iV46TJKL8cU,0.8,0.15,0.05,324,https://www.youtube.com/watch?v=iV46TJKL8cU
We are all rooting for The Poisoned Apple and The Evil Queen,negative,iV46TJKL8cU,0.8,0.15,0.05,420,https://www.youtube.com/watch?v=iV46TJKL8cU
The only way I’d be able to watch this is if I would be snorting the snow and the white!,negative,iV46TJKL8cU,0.8,0.15,0.05,5,https://www.youtube.com/watch?v=iV46TJKL8cU
I can hear Walt Disney’s head trying to bite his way out of the Disney vault and cancel this movie,negative,iV46TJKL8cU,0.8,0.15,0.05,798,https://www.youtube.com/watch?v=iV46TJKL8cU
"“Exclusively in theaters March 21” “Gentlemen, synchronize your death watches.”",negative,iV46TJKL8cU,0.8,0.15,0.05,643,https://www.youtube.com/watch?v=iV46TJKL8cU
I just walked out of the hospital but now I’m back again,negative,iV46TJKL8cU,0.8,0.15,0.05,393,https://www.youtube.com/watch?v=iV46TJKL8cU
I showed this my therapist now hes in therapy,negative,iV46TJKL8cU,0.8,0.15,0.05,5,https://www.youtube.com/watch?v=iV46TJKL8cU
"If she's the ""fairest in the realm"" then my grandmother is Shakira",negative,iV46TJKL8cU,0.8,0.15,0.05,397,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Coming to the theatres near you..."" *CITY EVACUATE!!!*",negative,iV46TJKL8cU,0.8,0.15,0.05,327,https://www.youtube.com/watch?v=iV46TJKL8cU
"As a German from Hessen (where the Grimm Brothers came from), I can assure you this is complete BS. But on the other hand, Jacob and Wilhelm would have loved this comment section for its creativity.. This movie is so much BS, that it brings out so brilliant and funny comments. Isn't that magic?",negative,iV46TJKL8cU,0.8,0.15,0.05,7,https://www.youtube.com/watch?v=iV46TJKL8cU
Shrek has more respect for Snow White than Disney does.,negative,iV46TJKL8cU,0.8,0.15,0.05,13783,https://www.youtube.com/watch?v=iV46TJKL8cU
The only reason i clicked on the trailer was to look at the comments section lol,negative,iV46TJKL8cU,0.8,0.15,0.05,836,https://www.youtube.com/watch?v=iV46TJKL8cU
Evil Queen: Magic Mirror on the wall who's the most beautiful women of all? Magic Mirror: You are my queen. THE END,negative,iV46TJKL8cU,0.8,0.15,0.05,424,https://www.youtube.com/watch?v=iV46TJKL8cU
Watching this was a fantastic experience when I turned the TV off.,negative,iV46TJKL8cU,0.8,0.15,0.05,5,https://www.youtube.com/watch?v=iV46TJKL8cU
Audiences: The Little Mermaid was bad Snow White: Hold my 🍺,negative,iV46TJKL8cU,0.8,0.15,0.05,487,https://www.youtube.com/watch?v=iV46TJKL8cU
"40,000 Disney employees were forced to like this video..",negative,iV46TJKL8cU,0.8,0.15,0.05,29689,https://www.youtube.com/watch?v=iV46TJKL8cU
"Mirror, Mirror, on the wall, How is Disney not close to bankruptcy at all?",negative,iV46TJKL8cU,0.8,0.15,0.05,1605,https://www.youtube.com/watch?v=iV46TJKL8cU
the dislikes are in millions,negative,iV46TJKL8cU,0.8,0.15,0.05,12,https://www.youtube.com/watch?v=iV46TJKL8cU
"Oh look, it’s Snow White and the Seven PS1 Hagrids.",negative,iV46TJKL8cU,0.8,0.15,0.05,733,https://www.youtube.com/watch?v=iV46TJKL8cU
Showed this to my friend before we skydived and he jumped out the plane with no parachute,negative,iV46TJKL8cU,0.8,0.15,0.05,794,https://www.youtube.com/watch?v=iV46TJKL8cU
The theater rooms have emergency exits for a reason,negative,iV46TJKL8cU,0.8,0.15,0.05,838,https://www.youtube.com/watch?v=iV46TJKL8cU
Thanos felt pretty guilty for not snapping this one,negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
"just showed the trailer to my 2 year old daughter she said ""i dont want to watch this"" 2 minutes in LOL",negative,iV46TJKL8cU,0.8,0.15,0.05,444,https://www.youtube.com/watch?v=iV46TJKL8cU
I need to play this movie at my funeral so everyone is jealous of me being the one in the coffin.,negative,iV46TJKL8cU,0.8,0.15,0.05,3889,https://www.youtube.com/watch?v=iV46TJKL8cU
Mirror Mirror on the wall Why seats are empty in cinema hall ❤,negative,iV46TJKL8cU,0.8,0.15,0.05,483,https://www.youtube.com/watch?v=iV46TJKL8cU
"Mirror mirror on the wall, we all agree nobody's watching this at all 🗣️🗣️🔥🔥",negative,iV46TJKL8cU,0.8,0.15,0.05,5,https://www.youtube.com/watch?v=iV46TJKL8cU
Stopped video at 0:01 and went to comment section. Tried to stop video at 0:00 but i wasnt fast enough.,negative,iV46TJKL8cU,0.8,0.15,0.05,875,https://www.youtube.com/watch?v=iV46TJKL8cU
Some days im sad that the closest cinema is 30km away. Today is not that day.,negative,iV46TJKL8cU,0.8,0.15,0.05,396,https://www.youtube.com/watch?v=iV46TJKL8cU
"This is the perfect movie to watch on a plane, the odds of two disasters happening to you at the same time are very slim 😅",negative,iV46TJKL8cU,0.8,0.15,0.05,526,https://www.youtube.com/watch?v=iV46TJKL8cU
I want to watch this trailer at Chernobyl to see if the radiation gets me first.,negative,iV46TJKL8cU,0.8,0.15,0.05,5,https://www.youtube.com/watch?v=iV46TJKL8cU
"Dang, the comments section is like going to the theater but hanging out in the lobby with your buds! 😂",negative,iV46TJKL8cU,0.8,0.15,0.05,726,https://www.youtube.com/watch?v=iV46TJKL8cU
Im actually rooting for the evil queen this time,negative,iV46TJKL8cU,0.8,0.15,0.05,487,https://www.youtube.com/watch?v=iV46TJKL8cU
The dwarves look like they came from Chernobyl,negative,iV46TJKL8cU,0.8,0.15,0.05,2961,https://www.youtube.com/watch?v=iV46TJKL8cU
“Coming to theaters near you.” *Moves to a different country.*,negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
"2 million dislikes, the highest honor this movie has achieved.",negative,iV46TJKL8cU,0.8,0.15,0.05,360,https://www.youtube.com/watch?v=iV46TJKL8cU
"For People who don't use the Extension Currently Likes: 63,000 Dislikes: 1,800,000",negative,iV46TJKL8cU,0.8,0.15,0.05,560,https://www.youtube.com/watch?v=iV46TJKL8cU
The apple wasn't poisoned until Snow White had a bite.,negative,iV46TJKL8cU,0.8,0.15,0.05,721,https://www.youtube.com/watch?v=iV46TJKL8cU
